city,gu,day_care_name,day_care_type,day_care_baby_num,teacher_num,nursing_room_num,playground_num,CCTV_num,is_commuting_vehicle,reference_date
서울특별시,은평구,베베숲어린이집,가정,16,6.0,4.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,벧엘어린이집,가정,20,5.0,4.0,0.0,4.0,Y,2018-05-31
서울특별시,은평구,벼리어린이집,민간,30,6.0,4.0,0.0,6.0,N,2018-05-31
서울특별시,은평구,별산솔어린이집,민간,44,11.0,6.0,0.0,10.0,Y,2018-05-31
서울특별시,은평구,별초롱어린이집,가정,20,5.0,4.0,0.0,4.0,Y,2018-05-31
서울특별시,은평구,별하어린이집,민간,39,9.0,4.0,0.0,6.0,Y,2018-05-31
서울특별시,은평구,불광꿈나무어린이집,가정,20,7.0,3.0,0.0,6.0,Y,2018-05-31
서울특별시,은평구,사랑나무어린이집,가정,20,7.0,3.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,사랑어린이집,가정,11,3.0,3.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,사랑이어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,살렘어린이집,민간,48,7.0,5.0,0.0,13.0,Y,2018-05-31
서울특별시,은평구,삼성래미안어린이집,민간,40,6.0,5.0,0.0,12.0,N,2018-05-31
서울특별시,은평구,상상나라팅커벨어린이집,민간,31,11.0,4.0,0.0,8.0,N,2018-05-31
서울특별시,은평구,새누리어린이집,민간,95,19.0,9.0,0.0,16.0,Y,2018-05-31
서울특별시,은평구,새롬어린이집,민간,65,12.0,9.0,0.0,8.0,Y,2018-05-31
서울특별시,은평구,새서울어린이집,민간,39,9.0,6.0,0.0,8.0,Y,2018-05-31
서울특별시,은평구,새솔어린이집,민간,49,12.0,5.0,0.0,10.0,Y,2018-05-31
서울특별시,은평구,새싹어린이집,가정,20,8.0,3.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,새움어린이집,민간,134,13.0,9.0,0.0,16.0,Y,2018-05-31
서울특별시,은평구,새하늘어린이집,가정,17,7.0,3.0,0.0,5.0,Y,2018-05-31
서울특별시,은평구,샘물퐁퐁어린이집,민간,30,9.0,3.0,0.0,7.0,N,2018-05-31
서울특별시,은평구,샘터어린이집,민간,82,14.0,5.0,1.0,16.0,Y,2018-05-31
서울특별시,은평구,서문교회부설어린이집,민간,94,13.0,4.0,1.0,8.0,Y,2018-05-31
서울특별시,은평구,서신어린이집,민간,41,8.0,7.0,0.0,6.0,Y,2018-05-31
서울특별시,은평구,선정어린이집,가정,20,6.0,4.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,선화어린이집,민간,56,12.0,6.0,1.0,10.0,Y,2018-05-31
서울특별시,은평구,성가정어린이집,민간,49,11.0,6.0,0.0,9.0,Y,2018-05-31
서울특별시,은평구,성모자애어린이집,민간,190,17.0,13.0,1.0,24.0,Y,2018-05-31
서울특별시,은평구,성아어린이집,민간,89,16.0,6.0,0.0,12.0,Y,2018-05-31
서울특별시,은평구,성암교회방과후교실,법인·단체,40,5.0,2.0,0.0,0.0,N,2018-05-31
서울특별시,은평구,성화어린이집,민간,41,4.0,6.0,0.0,10.0,Y,2018-05-31
서울특별시,은평구,세빛어린이집,민간,47,12.0,5.0,0.0,7.0,Y,2018-05-31
서울특별시,은평구,세종어린이집,민간,44,10.0,6.0,0.0,9.0,Y,2018-05-31
서울특별시,은평구,세화어린이집,민간,49,13.0,7.0,0.0,14.0,N,2018-05-31
서울특별시,은평구,소라별어린이집,민간,30,3.0,4.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,소리나는어린이집,협동,39,9.0,5.0,0.0,3.0,N,2018-05-31
서울특별시,은평구,솔로몬어린이집,민간,44,10.0,5.0,0.0,5.0,Y,2018-05-31
서울특별시,은평구,수린목어린이집,민간,102,14.0,6.0,0.0,10.0,Y,2018-05-31
서울특별시,은평구,수성어린이집,민간,131,14.0,11.0,1.0,20.0,Y,2018-05-31
서울특별시,은평구,숲속어린이집,민간,81,11.0,6.0,0.0,8.0,Y,2018-05-31
서울특별시,은평구,숲속키즈나라어린이집,민간,78,13.0,6.0,0.0,8.0,Y,2018-05-31
서울특별시,은평구,시몬어린이집,가정,20,8.0,4.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,시찌다친환경사랑가득한어린이집,가정,19,6.0,4.0,0.0,6.0,Y,2018-05-31
서울특별시,은평구,신사홍익어린이집,민간,125,18.0,8.0,0.0,13.0,Y,2018-05-31
서울특별시,은평구,아가방어린이집,가정,18,4.0,4.0,0.0,6.0,N,2018-05-31
서울특별시,은평구,아기별어린이집,가정,20,6.0,4.0,0.0,4.0,Y,2018-05-31
서울특별시,은평구,아람어린이집,민간,123,20.0,8.0,1.0,11.0,Y,2018-05-31
서울특별시,은평구,아이나라어린이집,민간,23,0.0,5.0,0.0,6.0,N,2018-05-31
서울특별시,은평구,아이뜰어린이집,가정,20,7.0,5.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,아이맘몬테소리어린이집,가정,18,4.0,4.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,아이숲어린이집,민간,30,11.0,8.0,0.0,8.0,Y,2018-05-31
서울특별시,은평구,아이젤어린이집,민간,114,15.0,7.0,1.0,12.0,Y,2018-05-31
서울특별시,은평구,아이친구어린이집,민간,38,7.0,5.0,0.0,10.0,N,2018-05-31
서울특별시,은평구,양지어린이집,민간,37,6.0,5.0,0.0,6.0,Y,2018-05-31
서울특별시,은평구,양지키즈어린이집,가정,15,4.0,3.0,0.0,4.0,Y,2018-05-31
서울특별시,은평구,어울림어린이집,민간,44,8.0,6.0,1.0,,N,2018-05-31
서울특별시,은평구,엄지어린이집,민간,49,0.0,7.0,0.0,8.0,Y,2018-05-31
서울특별시,은평구,에벤에셀 어린이집,민간,39,6.0,4.0,0.0,7.0,Y,2018-05-31
서울특별시,은평구,역촌교회방과후교실어린이집,법인·단체,20,3.0,1.0,0.0,2.0,N,2018-05-31
서울특별시,은평구,역촌꿈의숲어린이집,민간,65,10.0,8.0,1.0,15.0,Y,2018-05-31
서울특별시,은평구,연세어린이집,민간,23,3.0,3.0,0.0,3.0,Y,2018-05-31
서울특별시,은평구,연신아트어린이집,민간,71,12.0,7.0,0.0,10.0,Y,2018-05-31
서울특별시,은평구,영산어린이집,민간,84,14.0,6.0,0.0,16.0,Y,2018-05-31
서울특별시,은평구,영재키즈어린이집,가정,20,7.0,4.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,예꿈어린이집,민간,39,8.0,5.0,0.0,8.0,N,2018-05-31
서울특별시,은평구,예나어린이집,민간,112,16.0,9.0,0.0,16.0,Y,2018-05-31
서울특별시,은평구,예다미어린이집,민간,76,4.0,7.0,0.0,8.0,Y,2018-05-31
서울특별시,은평구,예뜨락어린이집,민간,29,9.0,4.0,0.0,6.0,Y,2018-05-31
서울특별시,은평구,예랑어린이집,민간,49,8.0,6.0,0.0,6.0,Y,2018-05-31
서울특별시,은평구,예본어린이집,민간,94,15.0,13.0,0.0,16.0,Y,2018-05-31
서울특별시,은평구,예봄어린이집,가정,19,8.0,4.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,예쁜꿈어린이집,민간,104,17.0,11.0,0.0,24.0,Y,2018-05-31
서울특별시,은평구,예쁜무지개어린이집,민간,43,14.0,6.0,0.0,8.0,Y,2018-05-31
서울특별시,은평구,예원사랑어린이집,민간,99,19.0,10.0,0.0,21.0,Y,2018-05-31
서울특별시,은평구,예인어린이집,가정,19,1.0,4.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,예일어린이집,민간,155,23.0,11.0,0.0,14.0,Y,2018-05-31
서울특별시,은평구,예지원어린이집,민간,36,7.0,4.0,0.0,8.0,Y,2018-05-31
서울특별시,은평구,예향어린이집,민간,49,8.0,7.0,0.0,6.0,Y,2018-05-31
서울특별시,은평구,오르다킨더가든어린이집,민간,70,12.0,8.0,1.0,11.0,Y,2018-05-31
서울특별시,은평구,올리브나무어린이집,가정,20,4.0,3.0,0.0,5.0,N,2018-05-31
서울특별시,은평구,올리브어린이집,가정,20,4.0,3.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,우리어린이집,민간,95,18.0,12.0,1.0,21.0,Y,2018-05-31
서울특별시,은평구,우림어린이집,민간,118,18.0,8.0,1.0,21.0,Y,2018-05-31
서울특별시,은평구,우방꿈나무어린이집,가정,19,5.0,3.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,우방어린이집,가정,20,7.0,4.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,우정어린이집,민간,96,19.0,8.0,1.0,19.0,Y,2018-05-31
서울특별시,은평구,월드빌연서가정어린이집,가정,20,4.0,4.0,0.0,0.0,N,2018-05-31
서울특별시,은평구,유진어린이집,민간,54,12.0,3.0,0.0,8.0,Y,2018-05-31
서울특별시,은평구,은샘어린이집,민간,77,14.0,9.0,2.0,16.0,N,2018-05-31
서울특별시,은평구,은지어린이집,민간,48,10.0,8.0,0.0,15.0,Y,2018-05-31
서울특별시,은평구,은평감리교회방과후어린이집,법인·단체,40,5.0,2.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,은평교회방과후교실,법인·단체,20,2.0,1.0,0.0,7.0,N,2018-05-31
서울특별시,은평구,은평구청어린이집,직장,74,10.0,5.0,1.0,13.0,N,2018-05-31
서울특별시,은평구,은평사임당어린이집,가정,20,6.0,3.0,0.0,5.0,N,2018-05-31
서울특별시,은평구,은평솔로몬어린이집,민간,49,9.0,6.0,1.0,8.0,Y,2018-05-31
서울특별시,은평구,은평제일어린이집,민간,32,7.0,3.0,0.0,6.0,Y,2018-05-31
서울특별시,은평구,은평중앙어린이집,민간,126,20.0,17.0,1.0,16.0,Y,2018-05-31
서울특별시,은평구,은평한옥마을성균관어린이집,민간,200,31.0,18.0,1.0,33.0,Y,2018-05-31
서울특별시,은평구,은행나무어린이집,민간,116,20.0,9.0,1.0,20.0,Y,2018-05-31
서울특별시,은평구,은현어린이집,법인·단체,52,8.0,4.0,1.0,9.0,N,2018-05-31
서울특별시,은평구,은혜어린이집,민간,128,15.0,11.0,0.0,20.0,Y,2018-05-31
서울특별시,은평구,은화어린이집,민간,94,19.0,13.0,1.0,24.0,Y,2018-05-31
서울특별시,은평구,응암우리어린이집,민간,84,14.0,6.0,0.0,11.0,Y,2018-05-31
서울특별시,은평구,응암홍익어린이집,민간,105,19.0,9.0,1.0,14.0,Y,2018-05-31
서울특별시,은평구,이삭어린이집,민간,51,12.0,7.0,1.0,16.0,Y,2018-05-31
서울특별시,은평구,자연숲어린이집,민간,64,14.0,6.0,1.0,13.0,Y,2018-05-31
서울특별시,은평구,작은별어린이집,가정,16,5.0,3.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,정다운아이들어린이집,민간,97,14.0,6.0,0.0,24.0,Y,2018-05-31
서울특별시,은평구,정다운어린이집,민간,49,13.0,9.0,0.0,16.0,N,2018-05-31
서울특별시,은평구,정원어린이집,가정,19,4.0,4.0,0.0,6.0,Y,2018-05-31
서울특별시,은평구,지혜어린이집,민간,55,9.0,5.0,0.0,9.0,N,2018-05-31
서울특별시,은평구,진관라온어린이집,민간,40,9.0,4.0,0.0,7.0,N,2018-05-31
서울특별시,은평구,진관하랑어린이집,민간,38,11.0,5.0,0.0,10.0,N,2018-05-31
서울특별시,은평구,참사랑어린이집,민간,27,6.0,3.0,0.0,4.0,Y,2018-05-31
서울특별시,은평구,채송화어린이집,가정,20,7.0,3.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,천사어린이집,가정,19,6.0,4.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,초록마을어린이집,민간,89,17.0,10.0,1.0,15.0,Y,2018-05-31
서울특별시,은평구,친구랑어린이집,가정,19,6.0,4.0,0.0,5.0,N,2018-05-31
서울특별시,은평구,큰나무어린이집,민간,62,11.0,5.0,1.0,8.0,Y,2018-05-31
서울특별시,은평구,큰별어린이집,가정,20,4.0,3.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,키큰어린이집,가정,19,5.0,4.0,0.0,5.0,N,2018-05-31
서울특별시,은평구,킨더키즈어린이집,가정,15,3.0,3.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,튼튼어린이집,민간,71,13.0,8.0,0.0,11.0,Y,2018-05-31
서울특별시,은평구,푸른아이어린이집,민간,79,13.0,4.0,0.0,10.0,N,2018-05-31
서울특별시,은평구,풀잎어린이집,민간,30,9.0,4.0,0.0,7.0,N,2018-05-31
서울특별시,은평구,프라임어린이집,민간,25,2.0,3.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,하나둘셋어린이집,민간,39,6.0,4.0,0.0,4.0,Y,2018-05-31
서울특별시,은평구,하나로사랑담어린이집,민간,115,16.0,10.0,0.0,13.0,Y,2018-05-31
서울특별시,은평구,하나몬테소리어린이집,민간,49,9.0,6.0,0.0,15.0,Y,2018-05-31
서울특별시,은평구,하나별어린이집,가정,20,7.0,3.0,0.0,6.0,N,2018-05-31
서울특별시,은평구,하나연어린이집,민간,114,23.0,8.0,1.0,12.0,Y,2018-05-31
서울특별시,은평구,하늘빛꿈어린이집,가정,19,3.0,4.0,0.0,6.0,N,2018-05-31
서울특별시,은평구,하늘빛사임당어린이집,가정,20,6.0,4.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,하늘빛어린이집,민간,86,16.0,14.0,1.0,24.0,Y,2018-05-31
서울특별시,은평구,하늘숲어린이집,민간,30,5.0,4.0,0.0,6.0,N,2018-05-31
서울특별시,은평구,하늘어린이집,민간,75,10.0,7.0,0.0,16.0,Y,2018-05-31
서울특별시,은평구,하늘한조각어린이집,민간,76,12.0,4.0,1.0,8.0,N,2018-05-31
서울특별시,은평구,하람어린이집,가정,20,4.0,3.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,하은어린이집,가정,20,5.0,4.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,한국여성정책연구원직장어린이집,직장,34,6.0,3.0,1.0,8.0,N,2018-05-31
서울특별시,은평구,한울타리어린이집,민간,94,16.0,8.0,0.0,12.0,Y,2018-05-31
서울특별시,은평구,해뜨는어린이집,가정,20,7.0,3.0,0.0,4.0,Y,2018-05-31
서울특별시,은평구,해맑은kids어린이집,민간,39,7.0,5.0,0.0,6.0,Y,2018-05-31
서울특별시,은평구,해맑은어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,해바라기어린이집,가정,20,5.0,3.0,0.0,5.0,Y,2018-05-31
서울특별시,은평구,해사랑어린이집,가정,18,6.0,3.0,0.0,6.0,N,2018-05-31
서울특별시,은평구,해아뜰숲어린이집,민간,61,11.0,7.0,1.0,11.0,Y,2018-05-31
서울특별시,은평구,해오름어린이집,민간,49,6.0,4.0,0.0,6.0,Y,2018-05-31
서울특별시,은평구,해피꼬망세어린이집,가정,19,1.0,4.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,햇님나라어린이집,민간,27,5.0,5.0,0.0,5.0,N,2018-05-31
서울특별시,은평구,햇님어린이집,가정,19,6.0,4.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,햇빛어린이집,가정,17,6.0,3.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,햇살가득어린이집,가정,13,4.0,4.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,햇살어린이집,민간,113,24.0,10.0,0.0,32.0,Y,2018-05-31
서울특별시,은평구,행복누리어린이집,가정,19,5.0,3.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,행복한사과나무어린이집,가정,19,7.0,4.0,0.0,3.0,N,2018-05-31
서울특별시,은평구,행복한어린이집,민간,36,4.0,4.0,0.0,5.0,N,2018-05-31
서울특별시,은평구,행복한예향어린이집,민간,39,8.0,4.0,0.0,6.0,Y,2018-05-31
서울특별시,은평구,행복한키즈어린이집,민간,29,5.0,3.0,0.0,4.0,N,2018-05-31
서울특별시,은평구,현대어린이집,민간,34,6.0,4.0,0.0,8.0,N,2018-05-31
서울특별시,은평구,현대자연어린이집,민간,47,8.0,6.0,0.0,10.0,N,2018-05-31
서울특별시,은평구,홀츠앤키즈맑은샘어린이집,민간,46,9.0,5.0,0.0,6.0,N,2018-05-31
서울특별시,은평구,홍익어린이집,민간,99,14.0,8.0,1.0,16.0,Y,2018-05-31
서울특별시,은평구,화리앙팡어린이집,민간,76,13.0,7.0,1.0,16.0,Y,2018-05-31
서울특별시,서초구,KTDS서초어린이집,직장,35,9.0,,,,N,2018-07-25
서울특별시,서초구,KT연구개발센터 꿈나무어린이집,직장,49,12.0,,,,N,2018-07-25
서울특별시,서초구,LG전자강남센터어린이집,직장,49,15.0,,,,N,2018-07-25
서울특별시,서초구,가나안샘터어린이집,가정,20,5.0,,,,N,2018-07-25
서울특별시,서초구,경기몬테소리어린이집,민간,36,8.0,,,,Y,2018-07-25
서울특별시,서초구,고은아이어린이집,가정,20,7.0,,,,N,2018-07-25
서울특별시,서초구,구립서초사랑어린이집,국공립,86,19.0,,,,N,2018-07-25
서울특별시,서초구,국립중앙도서관책사랑어린이집,직장,45,8.0,,,,N,2018-07-25
서울특별시,서초구,근하어린이집,민간,57,11.0,,,,N,2018-07-25
서울특별시,서초구,기쁜어린이집,민간,38,7.0,,,,N,2018-07-25
서울특별시,서초구,까리따스어린이집,법인·단체,237,34.0,,,,Y,2018-07-25
서울특별시,서초구,꼬마숲바른i어린이집,가정,20,7.0,,,,N,2018-07-25
서울특별시,서초구,꿈꾸는새싹어린이집,가정,20,5.0,,,,N,2018-07-25
서울특별시,서초구,꿈터어린이집,가정,20,8.0,,,,N,2018-07-25
서울특별시,서초구,나래어린이집,민간,50,10.0,,,,N,2018-07-25
서울특별시,서초구,남서울교회어린이집,민간,30,5.0,,,,N,2018-07-25
서울특별시,서초구,남태령어린이집,국공립,96,20.0,,,,Y,2018-07-25
서울특별시,서초구,내곡어린이집,국공립,47,10.0,,,,N,2018-07-25
서울특별시,서초구,늘사랑어린이집,가정,20,4.0,,,,N,2018-07-25
서울특별시,서초구,늘푸른아이들어린이집,가정,20,6.0,,,,N,2018-07-25
서울특별시,서초구,늘푸른어린이집,가정,18,2.0,,,,Y,2018-07-25
서울특별시,서초구,니꼴라오 어린이집,국공립,68,10.0,,,,N,2018-07-25
서울특별시,서초구,다솜어린이집,직장,94,17.0,,,,N,2018-07-25
서울특별시,서초구,도담도담어린이집,가정,20,7.0,,,,N,2018-07-25
서울특별시,서초구,도담어린이집,민간,35,7.0,,,,N,2018-07-25
서울특별시,서초구,도레미어린이집,가정,19,6.0,,,,N,2018-07-25
서울특별시,서초구,동아어린이집,가정,20,7.0,,,,N,2018-07-25
서울특별시,서초구,드림빅스맘어린이집,가정,20,7.0,,,,N,2018-07-25
서울특별시,서초구,또래어린이집,가정,20,8.0,,,,N,2018-07-25
서울특별시,서초구,라라라어린이집,가정,20,9.0,,,,N,2018-07-25
서울특별시,서초구,롯데건설어린이집,직장,18,7.0,,,,N,2018-07-25
서울특별시,서초구,리체꿈나라 어린이집,민간,95,15.0,,,,N,2018-07-25
서울특별시,서초구,리틀밥어린이집,가정,19,6.0,,,,N,2018-07-25
서울특별시,서초구,미소담은어린이집,가정,20,8.0,,,,N,2018-07-25
서울특별시,서초구,바로미어린이집,직장,230,45.0,,,,N,2018-07-25
서울특별시,서초구,바름이어린이집,협동,49,13.0,,,,Y,2018-07-25
서울특별시,서초구,반포1동어린이집,국공립,120,21.0,,,,N,2018-07-25
서울특별시,서초구,반포복지관어린이집,국공립,31,8.0,,,,N,2018-07-25
서울특별시,서초구,반포어린이집,민간,111,17.0,,,,Y,2018-07-25
서울특별시,서초구,반포예원어린이집,가정,16,6.0,,,,N,2018-07-25
서울특별시,서초구,반포자이어린이집,가정,20,6.0,,,,N,2018-07-25
서울특별시,서초구,반포퍼스티지 하늘어린이집,민간,130,24.0,,,,N,2018-07-25
서울특별시,서초구,반포퍼스티지솔마을어린이집,민간,27,8.0,,,,N,2018-07-25
서울특별시,서초구,방배본동 행복한 어린이집,국공립,38,9.0,,,,N,2018-07-25
서울특별시,서초구,방배안데르센어린이집,가정,20,7.0,,,,N,2018-07-25
서울특별시,서초구,방배어린이집,국공립,30,9.0,,,,N,2018-07-25
서울특별시,서초구,방배하나어린이집,가정,18,4.0,,,,N,2018-07-25
서울특별시,서초구,베베어린이집,가정,20,7.0,,,,N,2018-07-25
서울특별시,서초구,별어린이집,가정,19,5.0,,,,N,2018-07-25
서울특별시,서초구,별하어린이집,가정,17,5.0,,,,N,2018-07-25
서울특별시,서초구,봄꽃나라어린이집,가정,19,5.0,,,,N,2018-07-25
서울특별시,서초구,사과나무어린이집,가정,18,2.0,,,,N,2018-07-25
서울특별시,서초구,사랑의어린이집,국공립,84,15.0,,,,N,2018-07-25
서울특별시,서초구,산성몬테소리어린이집,민간,98,17.0,,,,Y,2018-07-25
서울특별시,서초구,삼성전자서울R&D캠퍼스어린이집,직장,300,50.0,,,,N,2018-07-25
서울특별시,서초구,새롬키즈어린이집,가정,15,5.0,,,,N,2018-07-25
서울특별시,서초구,새싹빅스맘어린이집,가정,20,6.0,,,,N,2018-07-25
서울특별시,서초구,새싹어린이집,가정,20,9.0,,,,N,2018-07-25
서울특별시,서초구,샤이닝키즈어린이집,민간,36,8.0,,,,N,2018-07-25
서울특별시,서초구,서울발트킨더어린이집,국공립,46,11.0,,,,N,2018-07-25
서울특별시,서초구,서울성모병원어린이집,직장,84,15.0,,,,N,2018-07-25
서울특별시,서초구,서울시인재개발원 쑥쑥어린이집,직장,50,10.0,,,,N,2018-07-25
서울특별시,서초구,서정어린이집,국공립,42,12.0,,,,N,2018-07-25
서울특별시,서초구,서초1삼성어린이집,직장,141,27.0,,,,N,2018-07-25
서울특별시,서초구,서초2삼성어린이집,직장,157,25.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 내곡연두어린이집,국공립,85,16.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 느티나무어린이집,국공립,44,10.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 도구머리어린이집,국공립,68,13.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 래미안서초에스티지S어린이집,국공립,40,9.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 리본타워2단지어린이집,국공립,38,8.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 리본타워어린이집,국공립,29,8.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 반포1동주민센터어린이집,국공립,88,13.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 반포단비어린이집,국공립,50,8.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 반포미도어린이집,국공립,18,6.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 반포본동초롱어린이집,국공립,20,7.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 반포본동푸른어린이집,국공립,20,7.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 방배1동초록꿈어린이집,국공립,52,12.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 방배4동어린이집,국공립,65,12.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 방배본동신나는어린이집,국공립,54,10.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 서리풀어린이집,국공립,63,14.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 서울교육대학교사향어린이집,국공립,62,11.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 서초1동하은어린이집,국공립,77,12.0,,,,Y,2018-07-25
서울특별시,서초구,서초구립 서초3단지어린이집,국공립,48,13.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 서초3동어린이집,국공립,62,12.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 서초4동삼풍어린이집,국공립,17,5.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 서초4동써밋1어린이집,국공립,54,10.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 서초4동써밋2어린이집,국공립,45,11.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 서초4동행복어린이집,국공립,18,6.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 서초성모어린이집,국공립,233,50.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 아람어린이집,국공립,31,8.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 아르떼어린이집,국공립,48,8.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 아이숲어린이집,국공립,33,11.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 아크로달어린이집,국공립,72,19.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 아크로별어린이집,국공립,47,7.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 아크로해어린이집,국공립,85,16.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 양재목련어린이집,국공립,80,12.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 양재별하어린이집,국공립,68,12.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 에스티지하늘어린이집,국공립,22,7.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 잠원동어린이집,국공립,65,12.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 잠원햇살어린이집,국공립,63,11.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 포레스타2단지어린이집,국공립,119,21.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 포레스타3단지어린이집,국공립,49,11.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 포레스타5단지어린이집,국공립,39,8.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 포레스타6단지어린이집,국공립,59,15.0,,,,N,2018-07-25
서울특별시,서초구,서초구립 포레스타7단지어린이집,국공립,42,9.0,,,,N,2018-07-25
서울특별시,서초구,서초구립네이처힐1단지어린이집,국공립,23,9.0,,,,N,2018-07-25
서울특별시,서초구,서초구립네이처힐3단지어린이집,국공립,40,8.0,,,,N,2018-07-25
서울특별시,서초구,서초구립네이처힐6단지어린이집,국공립,22,7.0,,,,N,2018-07-25
서울특별시,서초구,서초구립반포서래어린이집,국공립,75,12.0,,,,N,2018-07-25
서울특별시,서초구,서초구립방배열린어린이집,국공립,75,13.0,,,,N,2018-07-25
서울특별시,서초구,서초구립신반포어린이집,국공립,107,20.0,,,,N,2018-07-25
서울특별시,서초구,서초구립예아어린이집,국공립,37,8.0,,,,N,2018-07-25
서울특별시,서초구,서초구립하나푸르니반포어린이집,국공립,198,38.0,,,,N,2018-07-25
서울특별시,서초구,서초구청어린이집,직장,85,16.0,,,,N,2018-07-25
서울특별시,서초구,서초꿈아이자람어린이집,민간,49,9.0,,,,N,2018-07-25
서울특별시,서초구,서초남서울어린이집,국공립,85,15.0,,,,N,2018-07-25
서울특별시,서초구,서초더샵포레어린이집,국공립,127,19.0,,,,N,2018-07-25
서울특별시,서초구,서초래미안어린이집,민간,39,8.0,,,,N,2018-07-25
서울특별시,서초구,서초숲속별어린이집,국공립,30,11.0,,,,N,2018-07-25
서울특별시,서초구,서초아이자람어린이집,민간,39,9.0,,,,N,2018-07-25
서울특별시,서초구,서초양재어린이집,가정,16,7.0,,,,N,2018-07-25
서울특별시,서초구,서초어린이집,국공립,185,28.0,,,,N,2018-07-25
서울특별시,서초구,서초에코리치어린이집,국공립,53,9.0,,,,N,2018-07-25
서울특별시,서초구,서초연꽃어린이집,국공립,162,26.0,,,,N,2018-07-25
서울특별시,서초구,서초예랑어린이집,가정,20,7.0,,,,N,2018-07-25
서울특별시,서초구,서초우주 어린이집,가정,19,6.0,,,,N,2018-07-25
서울특별시,서초구,서초이화어린이집,민간,24,8.0,,,,N,2018-07-25
서울특별시,서초구,서초장미어린이집,국공립,106,17.0,,,,N,2018-07-25
서울특별시,서초구,서초중앙어린이집,민간,106,19.0,,,,Y,2018-07-25
서울특별시,서초구,서초한별어린이집,국공립,141,19.0,,,,N,2018-07-25
